400	12.3	0.1016	55.5	0.0368233	136.414
400	17.4	0.0254	71.3	0.016104	117.396
400	9.5	0.0254	31.7	0.00461377	124.756
5000	4.0	0.2286	39.6	0.00473801	117.649
400	15.6	0.1016	39.6	0.0528487	120.484
630	4.8	0.0254	39.6	0.000907475	118.696
1000	4.8	0.0254	31.7	0.000930789	125.348
5000	5.4	0.1524	71.3	0.00401199	120.061
315	9.5	0.0254	39.6	0.00449821	119.294
3150	0.0	0.1524	31.7	0.00209405	124.207
630	7.3	0.2286	39.6	0.0123481	128.929
3150	15.6	0.1016	71.3	0.0437259	116.468
630	5.4	0.1524	71.3	0.00401199	128.971
3150	4.8	0.0254	31.7	0.000930789	134.268
3150	17.4	0.0254	55.5	0.0165706	124.101
400	12.7	0.0254	39.6	0.0130253	125.527
5000	2.0	0.2286	71.3	0.00293031	122.816
200	9.5	0.0254	31.7	0.00461377	119.146
6300	0.0	0.1016	71.3	0.00121072	129.395
1600	5.4	0.1524	55.5	0.00433288	130.567
2500	9.9	0.1524	39.6	0.0233328	116.295
630	11.2	0.0508	71.3	0.014072	133.611
630	15.6	0.1016	39.6	0.0528487	118.084
500	4.0	0.2286	39.6	0.00473801	127.039
1250	1.5	0.3048	39.6	0.00392107	125.211
6300	12.3	0.1016	71.3	0.0337792	113.958
2000	2.0	0.2286	55.5	0.00313525	124.612
500	2.0	0.2286	31.7	0.00372371	126.677
4000	15.6	0.1016	71.3	0.0437259	113.298
1000	0.0	0.1016	39.6	0.00146332	130.781
500	12.7	0.0254	39.6	0.0130253	127.127
4000	2.7	0.1524	39.6	0.00294804	121.889
630	7.3	0.2286	55.5	0.0111706	130.934
1250	4.8	0.0254	39.6	0.000907475	125.026
1250	0.0	0.2286	39.6	0.00253511	129.395
500	3.0	0.3048	55.5	0.00452492	128.179
1600	5.4	0.1524	39.6	0.00485029	126.267
2000	0.0	0.1016	71.3	0.00121072	132.095
250	4.0	0.3048	39.6	0.00579636	123.543
250	17.4	0.0254	55.5	0.0165706	110.491
400	11.2	0.0508	39.6	0.0150478	130.67
6300	17.4	0.0254	55.5	0.0165706	114.861
2500	8.9	0.1016	71.3	0.0103088	123.623
4000	0.0	0.0254	39.6	0.000428464	135.346
315	2.0	0.2286	31.7	0.00372371	120.147
1000	12.3	0.1016	55.5	0.0368233	125.484
1000	7.2	0.1524	39.6	0.00909175	128.338
500	17.4	0.0254	31.7	0.0176631	127.676
315	0.0	0.3048	39.6	0.00310138	122.779
400	5.4	0.1524	55.5	0.00433288	126.807
2500	0.0	0.2286	55.5	0.00229336	126.54
3150	0.0	0.0254	55.5	0.00041229	130.503
800	7.2	0.1524	39.6	0.00909175	132.358
1600	8.4	0.0508	55.5	0.00544854	133.032
5000	7.3	0.2286	55.5	0.0111706	113.144
400	19.7	0.0508	71.3	0.0341183	123.865
200	22.2	0.0254	39.6	0.0229028	116.066
2500	15.6	0.1016	71.3	0.0437259	118.998
1250	0.0	0.2286	71.3	0.00214345	128.144
8000	7.2	0.1524	71.3	0.00752039	113.333
1000	19.7	0.0508	71.3	0.0341183	121.885
3150	8.9	0.1016	39.6	0.0124596	119.35
5000	0.0	0.1524	71.3	0.0015988	126.457
1000	7.3	0.2286	39.6	0.0123481	122.539
500	15.4	0.0508	39.6	0.0282593	125.963
630	1.5	0.3048	39.6	0.00392107	128.311
2500	8.9	0.1016	39.6	0.0124596	119.19
200	0.0	0.3048	31.7	0.00331266	117.195
800	12.7	0.0254	71.3	0.0121808	130.348
6300	3.0	0.3048	31.7	0.00529514	109.718
2000	2.7	0.1524	39.6	0.00294804	128.139
6300	12.7	0.0254	39.6	0.0130253	123.177
8000	0.0	0.1016	71.3	0.00121072	125.465
1600	6.7	0.1016	71.3	0.00478288	136.678
1000	8.4	0.0508	55.5	0.00544854	130.722
1000	22.2	0.0254	39.6	0.0229028	128.416
2000	15.6	0.1016	71.3	0.0437259	119.888
1000	8.9	0.1016	39.6	0.0124596	129.58
800	4.0	0.3048	39.6	0.00579636	130.723
10000	0.0	0.0254	55.5	0.00041229	134.563
5000	0.0	0.1016	71.3	0.00121072	130.795
200	15.4	0.0508	71.3	0.0264269	123.595
1000	6.7	0.1016	31.7	0.00592927	131.636
500	8.4	0.0508	39.6	0.00566229	122.905
800	5.3	0.2286	71.3	0.0051942	133.48
2000	8.9	0.1016	39.6	0.0124596	119.04
800	17.4	0.0254	31.7	0.0176631	139.226
315	4.0	0.2286	31.7	0.00509068	123.609
1250	12.3	0.1016	71.3	0.0337792	126.648
1250	4.2	0.0508	39.6	0.00152689	128.427
200	9.9	0.1524	39.6	0.0233328	127.315
4000	0.0	0.0254	71.3	0.000400682	138.557
250	8.9	0.1016	39.6	0.0124596	134.34
630	5.4	0.1524	39.6	0.00485029	132.357
630	12.7	0.0254	71.3	0.0121808	128.878
400	2.0	0.2286	71.3	0.00293031	125.116
500	8.4	0.0508	55.5	0.00544854	123.742
250	9.5	0.0254	31.7	0.00461377	120.136
1600	9.5	0.0254	55.5	0.0043284	133.062
5000	9.5	0.0254	71.3	0.00420654	131.186
1000	7.3	0.2286	55.5	0.0111706	125.194
5000	12.3	0.1016	71.3	0.0337792	116.108
315	17.4	0.0254	71.3	0.016104	115.846
4000	4.0	0.2286	71.3	0.00400603	121.728
200	15.4	0.0508	55.5	0.0271925	122.94
1250	7.3	0.2286	71.3	0.0104404	127.358
4000	5.3	0.2286	71.3	0.0051942	120.33
800	0.0	0.3048	31.7	0.00331266	129.235
4000	3.3	0.1016	55.5	0.002211	127.229
315	9.5	0.0254	31.7	0.00461377	122.766
10000	4.0	0.2286	71.3	0.00400603	113.108
1250	15.4	0.0508	31.7	0.0289853	123.255
6300	3.0	0.3048	71.3	0.00425727	116.134
800	9.5	0.0254	39.6	0.00449821	129.014
315	12.6	0.1524	39.6	0.0584113	116.02
800	3.0	0.3048	71.3	0.00425727	129.494
4000	7.3	0.2286	31.7	0.0132672	112.639
1250	3.3	0.1016	71.3	0.00202822	132.304
250	8.9	0.1016	71.3	0.0103088	134.533
2500	2.0	0.2286	55.5	0.00313525	123.862
630	9.9	0.1524	31.7	0.0252785	126.049
4000	2.0	0.2286	31.7	0.00372371	120.527
2000	5.4	0.1524	39.6	0.00485029	124.647
250	19.7	0.0508	39.6	0.036484	127.224
315	12.3	0.1016	55.5	0.0368233	135.674
5000	12.3	0.1016	55.5	0.0368233	112.014
400	5.3	0.2286	39.6	0.00614329	131.221
400	2.0	0.2286	31.7	0.00372371	123.417
200	12.3	0.1016	39.6	0.0408268	128.545
12500	0.0	0.0254	31.7	0.000439472	128.977
10000	3.0	0.3048	55.5	0.00452492	112.169
5000	4.0	0.2286	55.5	0.0042862	120.034
1600	2.0	0.2286	31.7	0.00372371	125.797
4000	5.4	0.1524	71.3	0.00401199	121.431
4000	3.3	0.1016	71.3	0.00202822	128.704
400	17.4	0.0254	31.7	0.0176631	120.766
2500	4.0	0.2286	31.7	0.00509068	120.209
6300	4.0	0.3048	71.3	0.00497773	116.165
800	11.2	0.0508	71.3	0.014072	136.031
1600	0.0	0.0508	55.5	0.00076193	128.576
6300	7.2	0.1524	39.6	0.00909175	112.688
2000	0.0	0.2286	55.5	0.00229336	126.54
1600	4.8	0.0254	31.7	0.000930789	128.718
8000	2.7	0.1524	71.3	0.00243851	120.534
6300	3.0	0.3048	39.6	0.00495741	114.042
500	9.5	0.0254	39.6	0.00449821	123.894
4000	12.3	0.1016	71.3	0.0337792	118.018
1600	9.9	0.1524	55.5	0.0208438	119.875
2500	17.4	0.0254	39.6	0.0172206	124.154
2500	6.7	0.1016	71.3	0.00478288	131.458
4000	0.0	0.1016	39.6	0.00146332	127.801
630	2.7	0.1524	39.6	0.00294804	125.809
16000	0.0	0.2286	71.3	0.00214345	114.984
630	15.4	0.0508	39.6	0.0282593	127.443
4000	12.3	0.1016	55.5	0.0368233	114.404
400	12.6	0.1524	39.6	0.0584113	115.91
5000	0.0	0.1524	39.6	0.00193287	123.453
4000	12.3	0.1016	39.6	0.0408268	110.905
8000	0.0	0.3048	71.3	0.00266337	117.151
1000	3.0	0.3048	31.7	0.00529514	126.838
1250	6.7	0.1016	31.7	0.00592927	129.256
4000	2.0	0.2286	39.6	0.00346574	120.227
6300	2.0	0.2286	31.7	0.00372371	115.137
1600	15.6	0.1016	39.6	0.0528487	114.554
1250	2.0	0.2286	31.7	0.00372371	128.677
8000	5.4	0.1524	55.5	0.00433288	114.927
1000	7.2	0.1524	71.3	0.00752039	134.273
2500	22.2	0.0254	71.3	0.0214178	126.097
800	15.4	0.0508	55.5	0.0271925	130.43
6300	15.4	0.0508	55.5	0.0271925	112.93
500	3.0	0.3048	39.6	0.00495741	127.632
315	5.4	0.1524	31.7	0.00525474	125.741
400	4.0	0.2286	39.6	0.00473801	123.879
2000	4.0	0.2286	55.5	0.0042862	124.254
800	8.9	0.1016	71.3	0.0103088	137.813
10000	0.0	0.1524	55.5	0.00172668	119.253
4000	9.5	0.0254	31.7	0.00461377	126.736
2000	3.0	0.3048	39.6	0.00495741	120.532
500	12.3	0.1016	39.6	0.0408268	122.205
1600	17.4	0.0254	39.6	0.0172206	127.614
6300	3.3	0.1016	71.3	0.00202822	124.904
4000	7.3	0.2286	39.6	0.0123481	114.079
16000	0.0	0.0254	31.7	0.000439472	125.627
6300	9.9	0.1524	55.5	0.0208438	110.555
2500	0.0	0.1016	71.3	0.00121072	132.595
1250	9.9	0.1524	39.6	0.0233328	120.555
400	4.0	0.3048	71.3	0.00497773	129.575
2500	17.4	0.0254	31.7	0.0176631	124.166
1000	3.3	0.1016	71.3	0.00202822	131.434
3150	5.4	0.1524	39.6	0.00485029	119.137
1250	4.0	0.2286	31.7	0.00509068	128.119
1250	0.0	0.0508	71.3	0.000740478	128.56
2000	3.3	0.1016	71.3	0.00202822	134.034
500	11.2	0.0508	71.3	0.014072	130.311
10000	4.8	0.0254	55.5	0.000873218	126.944
2000	7.2	0.1524	39.6	0.00909175	120.228
630	6.7	0.1016	31.7	0.00592927	132.116
6300	0.0	0.2286	71.3	0.00214345	122.044
1250	0.0	0.1016	71.3	0.00121072	130.335
1250	2.7	0.1524	71.3	0.00243851	130.144
200	7.3	0.2286	31.7	0.0132672	128.679
1250	17.4	0.0254	71.3	0.016104	126.356
1250	11.2	0.0508	71.3	0.014072	136.191
12500	1.5	0.3048	39.6	0.00392107	106.111
10000	0.0	0.0254	71.3	0.000400682	130.787
1600	22.2	0.0254	71.3	0.0214178	131.817
250	4.0	0.3048	71.3	0.00497773	126.395
4000	7.3	0.2286	55.5	0.0111706	117.284
500	7.3	0.2286	55.5	0.0111706	133.174
5000	9.9	0.1524	71.3	0.0193001	114.569
4000	0.0	0.1524	55.5	0.00172668	127.233
1250	9.5	0.0254	55.5	0.0043284	132.202
630	9.9	0.1524	55.5	0.0208438	127.315
800	19.7	0.0508	71.3	0.0341183	124.555
1600	7.3	0.2286	31.7	0.0132672	119.039
630	4.0	0.3048	39.6	0.00579636	131.073
200	7.3	0.2286	71.3	0.0104404	138.758
8000	0.0	0.1016	31.7	0.00150092	120.193
3150	3.3	0.1016	31.7	0.00251435	128.252
1600	0.0	0.1016	71.3	0.00121072	131.725
4000	7.2	0.1524	71.3	0.00752039	119.343
1000	0.0	0.0508	39.6	0.000791822	127.638
1000	9.9	0.1524	39.6	0.0233328	123.835
1250	6.7	0.1016	39.6	0.00578076	132.395
3150	9.5	0.0254	39.6	0.00449821	129.934
3150	6.7	0.1016	71.3	0.00478288	124.458
315	15.6	0.1016	39.6	0.0528487	122.754
2500	2.0	0.2286	31.7	0.00372371	121.407
2000	5.4	0.1524	71.3	0.00401199	131.111
250	17.4	0.0254	39.6	0.0172206	114.714
2000	1.5	0.3048	39.6	0.00392107	122.101
20000	0.0	0.0254	55.5	0.00041229	121.933
315	17.4	0.0254	39.6	0.0172206	115.144
630	9.9	0.1524	71.3	0.0193001	129.889
1250	3.3	0.1016	39.6	0.00245138	133.211
6300	12.3	0.1016	55.5	0.0368233	110.124
1000	12.6	0.1524	71.3	0.0483159	122.044
200	19.7	0.0508	39.6	0.036484	125.974
1000	2.0	0.2286	31.7	0.00372371	130.307
3150	12.3	0.1016	71.3	0.0337792	120.798
500	7.2	0.1524	71.3	0.00752039	132.043
500	4.0	0.2286	31.7	0.00509068	128.939
500	5.4	0.1524	39.6	0.00485029	129.937
